content,score
景点还可以，坐游艇过玉带滩感受三江汇聚入海口，买套票在携程上便宜几十元，值得推荐！,0
有那啥关心国家国际大事情结的是可以去去的，来的这天天气太冷，阴雨绵绵，也没啥看头，就一个会议场馆，我觉得年轻人可能不要喜欢,0
很宏伟，很壮观，挺不错的，就是过去太偏僻了,0
宏伟，豪华，气派，展现了我国的综合实力！,0
景色不错，沙滩一般，去参观一次就可以了。,0
是很值得去的地方，适合带孩子和老人一起去,0
规模大绿化好海浪大人多，玉带滩卫生待改进,0
总体来说景点还是不错的，过年嘛，人多了点，在主会场可以拍照，可惜，只能留一张。玉带滩，还算凑合吧。看看波涛汹涌也是可以的,0
游玩的时间很好，可以去礼堂里面参观。博鳌是个风水宝地。玉带滩也不错，特殊的景色。,0
我们自驾游去了博鳌，先坐电瓶车，在门口拍照，工作人员告诉我们可以先上玉带滩。果然等我们回来的时候看到坐船的人排很长的队。,0
永久会址是领导人开会的地方，环境真不错。,0
博鳌亚洲论坛年会的主会场位于会议中心第2层，会场的主色调采用黄色，给人以规模宏大、金碧辉煌的印象。 景区里宏伟气派的现代建筑、智能化的会议设施、动静相宜的高尔夫球场、河海交融的旖旎风光、古老动人的美丽传说，演绎着人与自然的和谐。,0
到了博鳌，对于老人来说确实可以去趟永久会址。这个会址里包括往返游览车拉到会场楼下，去往返坐船去玉带滩。一趟15分钟。我们看到的玉带滩不大，没有蓝色的海水，因为有海风，又在降温，只能照两张照片就可以走了。和海龟合影这种，连我爸妈都不感兴趣，海龟是神圣的动物，这样被牵来喝去的，看得心里难受。什么叫博鳌，鳌是龙的孩子，龙头龟身呀！碰龟绝不吉利。这个地方带孩子实在没什么意思。花草也少，也没有什么有趣的展览或者乐园。大都是团队游，一大堆叽叽喳喳的人乌泱泱的，中国式旅游大家都懂吧。像我们这种自己过去的，受不了团队的人挤来挤去。游览需要花一到两个小时就够了。携程上的团购票要比门票125便宜一些。但是一定要预定完后等两个小时后才能取票。一分钟不能提前。另外买票说明当中没有写清，当天预定购票只有当天有效。我提前通过携程预订了，但是下雨没有去，过两天再去之前还好打电话问清楚了，要不然在门口活活等上两个小时。那个门口啥也没有。,1
好地方值得去，但收费125包坐船去银滩。,0
领导人开会的会址，进去看一下，门票还这么贵，拍照还要单独付费，有点被忽悠的感觉。,1
很漂亮ⅰ，就是人少，车子进出！沙子粗了,1
船上没空调 有点遗憾 希望下次船上装上空调,1
博鳌很美很美 坐着轮渡海上观光 玉带滩一侧是海水 一侧是淡水 很奇特 很好玩 还有乌龟合影,0
博鳌亚洲论坛所在地，附近的海滩很漂亮。,0
对于了解博奥论坛的历史，还是很有帮助的,0
特别推荐玉带滩。每次到都别有一番风情！,0
管理不到位，老年人没有照顾，东西又很贵,0
挺好的，就是等电瓶车，和船的时间有点长,1
这里是每年召开亚洲论坛之地，这里风景优美，空气清新舒适，集山河湖海岛屿于一体。,0
博鳌的气候非常舒适，这个亚洲论坛的会址还是有必要去一下的，看看高层开会的地方。,1
全称“博鳌亚洲论坛国际会议中心”，面朝大海和三江入海口，宏伟气派，可隔水远观。,0
就是进去拍个照，其他还真没有什么好玩的，而且拍照只能在他那里洗出来，电子版也不给，洗照片价格有点贵,1
快捷方便通过检票免去排队等候更有优惠,1
还不错，值得一看。有纪念意义，推荐。,0
挺好的地方，感受一下领导人开会的地方,0
终于去了向往已久博鳌论坛永久会址，东屿岛风景优美，论坛布置十分大气，很不错！,0
购买方便，竟然比优惠票还要便宜，就是需要提前1个小时多预定，需要提前留好时间,1
三江入海的玉带滩，一边的江平静如女孩般静谧，一边的大海气势磅礴如男人的雄壮。,0
买了套票可惜遇上有会议里面进不去。玉带滩管理不行，乱乱的，感觉没有以前美了。,1
会议大厅不让游客拍照，只能工作人员拍，是收费的，小餐厅也一样不许游客拍照，,1
还不错，拿票比较方便，而且比窗口买票便宜20元，当时边上有买票的，顿时羡慕,0
的确没什么可游玩的。环境到挺好的！,0
景区干净大气，玉带滩让人不可思议！,0
亚洲论坛会址还是不错的，发言台照相很人性化，不想要照片也可以，不强制消费，点个赞。玉带滩就一般般了，商业化气氛太浓,0
整体一般，性价比不高，景色不如三亚,0
景色很美！空气新鲜！海水太漂亮啦！,0
可惜会场不能进入，环境不错，很安静,0
中国海南博鳌亚洲论坛非常宏伟壮观。,0
总体感觉不错的，环境优美，服务态度很好。夏天来应该更好玩。悠闲自在的旅行。,0
每次都是开会开会，服务态度也不好！,1
非常非常的简单，没有什么可游玩的。,1
景色很好，体验一下领导人开会的场景,0
没啥好看的，就是个大会议室而已，。,1
论坛会址宏伟壮观，环境美的心醉。,0
环境优美，建筑很大气，设施很完善,0
绝对值得一游的景点！服务很好，游艇等待时间短。就是玉带海滩成垃圾海滩了。,1
总体来说，很大气，值得一游。不错,0
论坛会址自然是高大上，主会场照个相也挺有派头，意义不小。玉带滩看看大海，博鳌的波涛不同于海南其它地方，更有气势。,0
不错哦，免去了排队时间，是好选择,0
空气清新，环境不错，旅行好去处。,0
中国的马尔代夫，天蓝水蓝，绝美！,0
还是不错的，包含博鳌亚洲论坛永久会址、 玉带滩、船票、来往电瓶车交通，行程较松，总体轻松。玉带滩可看三江入海口。,0
很值的一次游玩 风景还不错 天气适中,0
还不错，给爸妈买的门票，让老两口省心不少。那个鳌挺霸气的，很多人都照相。,0
非常值得一去，高铁到了之后，打一车，到之后参观，基本就是一步一景。很漂亮,0
性价比很高，但是来过一次就够了,0
很震撼 感觉很不错 以后会带同学来,0
好，不错，很好，下次有机会还有,0
人文景点能保持这样算可以了。。,0
亚洲论坛会议地点，各国国旗迎风飘展.会议厅室没什么特色，设备都是高端货,1
这次路游很满意，游玩的很开心！,0
不太值，基乎没什么景点，就一个大会议室，一个玉带滩。需要先换票再开车进，但是网络换票窗口就一个，等好久才换完。,1
会址气势恢宏，玉带湾海浪很大。,1
感受国家的力量，挺好的一次旅行,0
去的晚人少，总体感觉比较不错。,0
不错，就是人太多，天气刚刚好。,0
环境不错，很适合休闲度假，推荐,0
挺不错的，选址一看就知道是宝地,0
还行吧，票很贵。风景还行。很好,0
会址可以看看，玉带湾其实很美但当地人环保意识很差，潮滩被小摊贩垃圾占满,1
挺不错的，家人旅游。干净，整洁,0
一般，感觉不像景点，不值得去！,1
景色不错，管理有序，服务周到！,0
很好玩，里面可以在开会的地方照相，人很多，可能是因为快过年了！值得一去,0
感觉主要就是三江交汇的玉带滩比较好，博鳌论坛里面可以照相，别的没什么好的，不是旅游旺季，扶手电梯都没有开，票价现场买125，小孩老人97，携程订108,1
会址没啥意思，只是这个景区包括那个大沙滩，忘了名字，很有名的那个。可以看三江入海。论坛大院里的龙穴也挺有意思。就这些了。有点意思，没太多意思。论坛酒店在景区里面对着江，设施一般，但位置不错。,0
值得一游 环境保护一流 服务一流,0
带着朋友去的，进去会馆里空气不流通，很闷热，要排队拍照后收费有点贵。,1
值得一去 买的套票 在玉林滩上拖鞋走很舒服 父母在会场内拍照很开心 环境很好,0
很一般了。。。。。人工的还是不如自然景观，主要就是一个会议室，无其他,1
会堂十分气派，有照相服务，也可以自己拍照。玉带滩很好玩，总体很满意。,0
环境很美，但是游玩的景点很少，还有就是配套感觉不足，电瓶车要等好久，而且没有工作人员维持秩序，好多插队现象,0
不错的一处景点 离琼海市区不远 管理到位 整个景区人虽不少却井然有序 推荐,0
特别好，经济实惠，又快又好,0
不一样的体验，在后面可以看到会展中心，还可以上台过过演讲的瘾，不错,0
网上订票需提前2小时，还是划算的，非常值得的，进去论坛会址现场，上主席台走走感觉还是相当好的，顺便轮船去玉带滩兜一圈，滩是不咋样，只是顺带便的哈哈,1
每人125元的门票，也没什么看的。自己看着办吧,1
不值得去，就是一个大会议馆。沙滩晒死。自驾车，携程上说自驾车可以不买电瓶车费用，可是售票处说不行，还要收十块钱的车保管费。买票时打死不要说停车了。,1
比常规票便宜，好用，就是要提前一个半小时预定，不赶时间的话推荐。,1
景区真的很漂亮。因为行程比较紧凑，非常遗憾没有好好欣赏。下次再来,0
景致优美，会议中心大气，尤其坐船到玉带滩看万泉河入海口真的很壮观，这边河水微波荡漾，那边波涛汹涌浪淘天。,0
在那工作过一段时间，感觉不好玩，就只有会场里是看点而已，不过有些时候还是不给进去的。,0
博鳌套票中的一个景点，相当于一个展示厅，有些照片摆设等，随便看看,1
博鳌亚洲论坛还是可以去一下的。感受论坛的气氛，周围环境也很棒！,0
会址逛的地方太少，玉带滩风很大，带宝宝的朋友们需给宝宝添衣服。,0
永久会址，世界瞩目的焦点，每年亚洲大聚会。,0
售票窗口价格要125元/每人，携程网预定 95元，优惠力度还是比较大的，就是要2小时后才能取票，点赞！,1
环境非常好，会议室外布置很有特色，很遗憾没能到会场内部参观。,0
什么什么都没有 打车黑死人 基本十块钱一公里,1
就那么回事，到此一游的景点，玉带滩上管理混乱，拉客的人太多,1
景点在东屿岛上。琼海市银海路上的临时汽车站有发往培兰的流水乡村巴士，终点站即为此景点，票价6.5 。博鳌镇中心的那个是成立会址，不要搞错了。,0
博鳌:，曾经是世界瞩目的地方，去海南旅游，必须要引的地方咯,0
博鳌论坛鼎鼎大名呀！会场确实很气派，玉带滩上看海浪很震撼！,0
景区内实际旅游内容单一，只有一个海滩，给人一种诓钱的感觉。,1
这里是国家级的景区，无论建筑，环境都是无与伦比的美丽，清洗怡人，让人乐不思蜀。,0
会议厅高端大气上档次，服务也非常到位，很不错的体验，赞一个,0
整体上还算是良好的了，和具有纪念意义，场地非常大，能够度假休闲，还算不错的了啊,0
幸亏私家车可以一直开到会址门口，否则要排很久的队坐游览车,0
服务热情周到，景色优美宜人，有纪念意义，博鳌会址从后面进入，然后坐船到玉带滩海滩都很好(✪▽✪),0
最好能提前告知主会场是否开放，否则到了才发现关闭，很遗憾,1
博鳌的精典，中国的精典，亚洲的精典！,0
还不错，就是过年这段时间人有点多，平时来的话感受会更好,0
会场充满庄重，玉带滩有各种当地水果，沙滩摩托车很刺激!,0
挺好玩的，今年比较冷，但是紫外线还是很强。记得带防晒霜,0
风景很美，东屿岛也美，我喜欢大海，那里风大但是我超喜欢,0
很快就看完了，可以在会场内拍照留念。放假时去人很多。,0
建的很不错，体验当领导的感觉，哈哈 想象一下开会的场景,0
只能说是鸡肋，真是一点意思也没有，但不去又觉得差点什么，所以明知不好还是去了，好在团购省点钱,1
可以开车进去，记得先在进口前的停车场里面的售票处取票,1
总体来说很不错，主会场很大气，但是玉带滩略微让人失望,0
很美的地方，但需要更多管理；会场内的工作人员态度很差,1
非常幸运，赶上可以进入论坛里面，站在主席台前，留下美好纪念。整个景区干净，整洁，非常值得一看,0
可以去看一下，感受一下领导人开会的地方。玉带滩也还可以，可以去感受一天左手是河右手是海的壮观,0
与玉带滩一起买的套票。论坛永久会址比较宏伟，不过感觉门票有点小贵，毕竟是全国纳税人花钱建的。,1
博鳌亚洲论坛自成立之日起，就将这里定为永久会议地址了,1
地方好，景色好，天气好，可惜有会议，没有进去参观。,0
很值得去。这是历史性时刻的见证。会址建筑别具匠心。,0
交通极为不便，出租车滴滴都是漫天要价，感觉无人管理,1
一个会议选地面积好大，还有高尔夫球场，环境不用说。,1
真的没什么看的，就一个大厅，一个讲台，建议别去了。,1
会址可以逛逛，可惜很多都没开放，玉带滩就没啥啦！,0
去哪儿购票优惠不少，这个套票包含玉带滩往返船票、会址门票以及景区交通车，总的来说还不错～,0
我们去的时候天气合适，太阳躲在云层后，玉带滩南海这侧海浪很大，万泉河这侧波澜不惊，视野很开阔。建议在多云的天气，上午去，不晒人。,0
博鳌会议中心宏伟壮观，玉带滩海水非常清册，不错。,0
要提前两个小时订票。评短信直接去窗口取票很方便！,1
看一下各国领导人开会的地方，好像自己也成为领导人了。玉带滩将万泉河水与海水隔开，风景不错,0
很高大上，感觉进去气氛都不一样。值得拍照留念。,0
过年放假期间，打不到的，不过遇到了位微的实打实,1
沾沾龙气，挺好，玉带滩大海也可以，就是出租车都是满天要价，不打表，滴滴也是天价不打表的,1
沙滩很干净，海水很清，风景非常不错，值得一游。,0
海水湛蓝，沙滩细腻，玉带河惊涛拍岸浪涌堤岸天然形成长长的玉带，景色壮美，是旅游的好地方,0
风景如画，空气新鲜，美不胜收啊！玩好开心啊……,0
方便快捷，比现场买票便宜，可惜没有优惠儿童票。,1
很不错，带父母一起来的，服务也很到位，因为有轮椅，工作人员都提前安排好轮椅的放置位置。,0
话说博鳌论坛的门票太贵了，120一张，包括码头到玉带湾，其实就是变相硬让人消费了，博鳌开会的场馆没啥可看的，一堆椅子和国旗罢了,1
景点非常漂亮，服务那真是没得说，环境好，很安静，房间漂亮干净，还有美食，都是一级棒的。,0
环境很好，进出有序，感受到各国领导的到了很有范儿。不错，不错，就是价格稍微有点儿贵。,0
非常大气，比原来那个大多了，可游2.3个小时,1
很好啊，教一次钱又坐电瓶车，又坐船，还有会址,0
一个会址居然还被圈起来卖门票？算啦，没进去了,1
物超所值！感受到了领导人的风范！还是可以坐一下习大大的座位！值了！门票不贵，好选择！,0
旅游团的人多，景色一般，不过是增加一个去过的景点而已。 论坛会址就是参观一下照照相。,0
会址可以去看看，在发言台前过把瘾，酒店很赞，喜欢的热带风情，吃吃烧烤，面对大海泡泡温泉，吹吹海风，很休闲,0
建议提前在携程网上把票买好，否则要等2小时,1
庄重的一个地方，严肃，挺好的和玉带滩在一起,0
万泉河与南海的入海口，上了世界吉尼斯纪录⼃,0
好玩，值得去的一个景点。很高兴跟大家介绍。,0
风景很美，会址可以进去参观。玉带滩很不错。,0
来过一次了，这次带父母，不知道为啥要等90分钟才可以用，希望给预订的朋友参考一下,1
博鳌亚洲论坛永久会址环境好，服务态度好。,0
玉带滩必须赞，一边波涛汹涌，一边风平浪静,0
交通方便，环境优美，值得一家老小全家出游,0
很好，不错，就是照相很贵。环境很好，很美,0
博鳌论坛永久会址一般，但坐船去到岛上好玩,0
排队很久啦，还没有进入景区，进去了再评价,1
热死啦！会议大厅还可以 就是没有内容 海滩游览项目过少 用深度挖掘,1
选址的景色很美丽，世界各国领导人都爱来。,0
值得去，景色不错。门票和游览车一体不好。,0
去了看了结果后悔了，没啥可看的。特别是哪个是什么什么岛最他妈的坑爹……票价还那么高，开车去别说你开车，一说门票就收你费。,1
不值得，看一下博鳌就行了，可以单独买票,1
家庭游玩，有老人和小孩，去那边拍拍照片,0
宏伟 壮观 值得去 下次朋友来了还带他们去玩,0
方便快捷，服务周到，风景很美，值得信赖,0
博鳌论坛会址非常精致美观大气！就是沙滩人略多 春节期间可以理解！总体带家人来不错,0
没啥可看的，就一会堂，玉带沙滩也比较脏,1
天气还好不太热 提前买很方便 不用排队 给力,1
博鳌亚洲论坛永久会址、玉带滩值得一游！,0
景色很美，场地很大，空气好！建筑新颖。,0
景色美丽，服务好，确实是高大上的地方.,0
有会，只能进去陈列馆，陈列着好多纪念物品，字卷字很漂亮，忍不住停下多看了几眼，模型地图可以让人很好的看清周边的风景布置,0
网上下单窗口换票，节省时间。方便快捷,1
可以的，拍照收费比较合理，推荐去看看,1
会址还是可以去看看，家里的孩子第一次坐船兴奋的不行，但是玉带滩的小商贩太多了,0
拍照价格说得不清，地方干净，人流不多,1
一带滩还可以，永久会址只观看不值票价,0
很不错，这边沙滩很长。沙滩摩托很好玩,0
景区很美！今天气温低，据说是十年一遇,0
不喜欢这种景区，所谓的游船往返也就几百米，海滩上都是人，海水也不蓝，很上当。,0
就是名声大，没什么值得旅游者再来的。,1
博鳌论坛已经确定永久在博鳌举办，每年都会有国家领导人来这里。这里会越来越好！,0
性价比不是很高，景区风景还行吧，整个景区也不大，服务还行。完全是奔着纪念性去的，感觉东西这点旧了，估摸是每年快开会的时候还会再粉一遍。玉带滩的沙较三亚的要粗,0
很多人都说博鳌亚洲论坛永久会址没意思，但我们去了不是这样的感觉，喷泉花坛高大的椰树会址建筑相得益彰，风景这边独好。,0
到此一游吧，建议下午5点去玉带滩，不会太晒，上面一点遮阴的地方都没有。景色本来很美，可惜沙滩摩托来来往往，有点糟杂,1
很好的行程，愉快的一天，会场、沙滩,1
卫生太差，遍地垃圾。没有一个垃圾桶，没有一个保洁员。总之服务质量有待提高。,1
环境好，有电瓶车，船，玉带滩也好看,0
很可玩，春节一家来游第二次，很舒服,0
海滩不错，人不多，会址一般总体还行,0
不错，值得一看。服务不错，持续关注,0
玉带滩景色比较有特点，沙子特别粗。,0
非常好的旅行，玉带滩更美.不虚此行,0
很方便，定位智能，还可以自由选听。,0
不值得，就是个开会的地方，@。。。,1
很好，以后去还住，沙滩好，游泳池多,0
三江合流非常壮观，估计全国独一份。玉带滩非常漂亮，赞！,0
坑人，以前可以买50元的门票。喜欢看哪再购买。现在直接128元，强制消费。,1
好，非常好，好得不得了，，，，，,1
还行吧，环境挺好的。没事可以一去,0
好好好好好好好好好好好好好好好好,0
很好的景点，值得一看。景色优美。,0
带着妈妈去看了论坛会址，很壮观，值得一看，玉带滩一定要去看看，太美了，就是沙滩有些太脏了，能有人管理一下就好了。,0
很好一家人玩的很开心❤下次还会来,0
没什么用............,1
挺好的一次体验，不过交通不太便利，临近过年，打车都加价两倍以上，实在无语,0
还算可以 适合老人 无障碍设施很完善,0
博鳌永久会址非常漂亮，行程很完美,0
这里的环境特别好，景点也很有意义,0
玉带滩的奇妙到了才知道～美的奇妙,0
琼海值得一去的会址，国家领导人开会的地方，气势宏伟。可以进到会场拍照体验,1
国家会议中心，感受国际领袖风采。,0
值得一去，住了两天，去玉带滩很方便，还有很多免税店。,0
很美，就是太小了，一会就逛完了。,0
门票小贵，景点单调，性价比不高。,0
值得去看一下，周围环境宁静舒适。,0
居然这也收钱，还30的门票，50和80的价位不知能给展示些啥，不看也罢。,1
跟朋友车来的，整体风景很不错，值得推荐， 总体来说，有点冷清，但好处是上主席台拍照的人也很少，让你足够摆POSE。,0
满意，空气质量好，环境卫生好。,0
景点很好，挺不错的，爸妈很喜欢,0
不值得去，都是建设物，环境一般,0
很好的选择 游玩开心 带孩子去玩吧,0
整体还行，提醒大家不要在中午过去，下午两三点游览玉带滩简直受罪，太热了,1
景区还可以，但交通极为不便。基本上打不着正规出租，也没有滴滴和顺风车。,1
风景不错。客人都玩的很开心呢！,0
真得很不错，孩子们玩的很开心！,0
一般般，没什么看的，旅游旅游。,1
很好，服务也好，这个套票更给力,1
人不多，没去过景区的值得一去。,1
玉带滩最无聊 没什么好玩的 冻成狗,1
挺好的，比较大气，很好的景点！,0
挺好的，风景秀丽，玉带滩不错.,0
总体来说是个值得来看看的地方！,0
管理一般，景区一般，都一般般！,1
工作人员很热情 售票员很周到。,0
风景很美，万泉河的入海口很壮观！非常值得去的地方！,0
就只有一个博鳌论坛会议室可以参观，再加上去玉带滩的船票，景区里的电瓶车,0
周围很清静，看看而已，觉得与老百姓也无甚大关系的.,0
去的时候天气很好，蓝天白云的博鳌会址特有气势，去玉带滩的船也非常方便,0
不是挑剔的人，这个景点是小朋友要求去的，还可以吧，性价比一般。玉带滩,0
感觉很不错，整个会务厅很庄严，玉带滩很不错，玩了很久，海滩也很干净。,0
超级不值，玉带滩上的沙子超粗，还全是垃圾！就一个会址完全没什么可看的,1
一定要分清楚永久会址和成立会址！！！携程太气人了这次 打客服根本没信号,1
论坛就是看一看拍一拍照，边上的玉带滩还是值得看一下，一边是河水很平静，另一边是海水波涛汹涌，小孩子玩水很开心，哈哈。沙滩上人挺多的，沙粒也比较粗..,0
住在这个酒店可以看到有旅游团来来往往。里面其实没什么可看的东西，一个岛上的酒店和会场而已。平时是高尔夫球场。,1
毫无看点，就是个开会的地方好嘛，全是旅行团，自由客还是不要来凑热闹了,0
还不错吧 论坛 玉带滩都漂亮 时间不多 二个小时不到就好了 人比较多 快春节了,0
环境很不错哦。岛上菠萝很甜，很热情，东西也不贵,0
apec会议旧址，现在还在用，合影留念的地方。,1
会址就是一个会议室 ，外面的公园不要门票免费餐馆 坐船赶上雨了。。。,0
名声在外，有老年人才去看看的。可以不用去，玉带滩也可以pass。,1
服务好，环境好，景色美，让人感受到了高贵典雅大气的慱鳌人文景观。,0
这里还是很美的，尤其是玉带滩，就是交通不是特别方便，而且百度地图,0
带孩子去了博鳌，环境优美，景点也不错，玉带滩景色不错，就是商业气息太浓，卫生有点不太好，其它的都还不错,0
感觉到了礼堂的气势，亲自感受到了每次看新闻的蓝色背景的大会台。,0
风景很好，玉带滩的平安石不知是不是真的，沙滩上照相技术不敢恭维,1
很久以前就想来看看，这次终于成行了，会址建的很好，非常值得一看,0
会址内部景色非常好 阳光 草地 喷泉 玉带滩沙质颗粒比较粗 整体感觉不错,0
感受了博鳌亚洲论坛会场的庄严肃穆的气氛，还有玉带滩海浪的壮阔。,0
走马观花走了一圈，还可以，不过那个会议大厅说拍照免费有点不舒服，拍是免费，拿照片可是要交钱的48到60,1
还有行吧以前去过，今年11月份去人少不错✌,1
晚上五点半以后逛，不要门票。可以看到玉带滩，万泉河，景色迷人！,0
在携程提前一天预定的门票，在门口售票处直接扫码兑换，不但价格优惠而且非常方便，是一次非常愉快的体验！,1
总体来说，挺好的，带孩子去的，能坐船，玉带滩的浪实在是太大了,0
风景很好，在边上吹着风感觉特别惬意，可以扫清一切烦恼与忧愁!,0
还可以，人不多，景区没什么好看的，2小时能游完，门票价格小贵,1
永久会址还是值得一去看看，感受一下。玉带滩景点不值得去，个人觉得没意思，随便哪个不收费的海滩都它强。,0
除了当地人抓个海龟和你合影收费 其他的都符合。蓝天、碧海、美女,1
曾经的论坛，给我们带来了巨大的影响，在历史上必将留下重要一笔,0
超高门票，名过其实，入到警卫服务态度恶劣,0
值得游玩，度假，休闲！比新马泰好上万倍！,0
博熬是在三江口的风水宝地，景色和论坛建筑物完美结合，很值得去,0
没去过后悔，去了更后悔，不是电视里开会时看到的场景，里面还在施工，不能理解的是摸一下鳌还要交功德钱。,1
包含的内容比较多，带小孩游玩也很方便，但是感觉景区意思不大,1
博鳌独特的地理位置，美丽的自然环境，清新的空气令人流连忘返,0
三江混合，风水宝地，气势磅礴，非常壮观，每个景点都有不同的特色，如果时间充沛，可以每个景点都去看看,0
性价比一般，主会场被征用啊，不能参观，其他地方也是景致一般,0
很有纪念意义，会址主楼很气派，进入景区乘电瓶车沿途景色不错,0
就住在旁边的回忆宾馆，服务非常好。早餐令人难以忘怀。整个建筑群布置精致合理，漂亮。值得一游，一住。,0
门票便宜很多，别的平台都是2小时后取票，携程是1小时半。,1
很值得一去，博鳌亚洲论坛主要看看主会场，在主席台坐一下感受当领导人的感觉，玉带滩去看看海边风光！,0
不错，值得参观游览。玉带滩特别好玩。买套票划算，且省时。,0
值得一看，玉带滩上拿着乌龟拍照的人太多了。天冷，没啥意思,1
建筑宏伟&#39;&#39;没什么意思&#39;&#39;逛逛而已&#39;&#39;一般太一般,1
真不要脸，一个破酒店就因为开个会，就收门票了，对不要脸的行为坚决抵制，不住这个集团旗下品牌的酒店,1
玉带滩的沙子真脏！玷污了博鳌的名气,1
很值得看的景点，我每到景点都是通过携程订的，非常优惠。,1
90元门票不值得玩，过玉带滩好多沙滩车一台50-80都有，沙滩沙又粗又刺脚。会址就一个会议室！,1
还是值得一去的地方。从政治，经济方面证明了中国的崛起！,0
入园很方便，博鳌的景色很棒！！场馆很有气势，很不错！,0
门票便宜了一点，但是没有告诉老人是有优惠的，不人性化,1
东屿岛进去坐电瓶车一路美景，有打高尔夫球场环境很好！,0
学生有优惠价，之前不知道在网上订了成人价，反而贵，玉带滩还不如十几年前干净，总体有点脏乱差。,0
这里值得一去，收获满满，景色优美,0
我住在这个论坛酒店顺便就参观了，但感觉喜欢大山大水的就不用来了，就是一个会址，不过蛮气派的。,0
春节全家一起去旅行，在携程上买的票，取票方便，不错,1
没什么看点。温馨提示，成立会址和永久会址不在一起！,0
第一次去博鳌玩，游客还是挺多的，下午去的话会少一点,1
就是个会址，个人认为门票偏贵，不过玉带滩还是很漂亮,0
环境幽雅，服务不错，玉带滩浪大，孩子玩耍的很开心～,0
很好！周边环境好，票价在携程订的比景点便宜还方便。,1
参观会址是体验，好玩点还是沙滩，只是4月的天气有点热，玉带滩一棵树都没有，不怕晒的可以去。,0
岛上的温泉很赞，亚洲论坛大酒店晚上的自助餐很不错。,0
博鳌这小镇是很舒服，现在交通也非常的方便，论坛去过几次，都是带朋友过去的，总感觉如果服务更好一点，更能体现海南的国际旅游岛的形象。,0
去一次就行的景点，知道是啥样了哈哈，性价比确实不高,0
不需要门票，去看看还可以。作为政府建筑怎么可以拦起来收128元的门票！当地政府想钱想疯了！,1
服务还需完善，尤其是从博鳌火车站到会址交通不方便,1
过年过去人挺多的需要坐电瓶车排队很久不过还不错吧,0
网上预订的很划算，出行比较有保障，以后还在这里定,0
玉带滩的海浪是我见过最美的，不必多言，不虚此行。,0
刚好碰到三八妇女节，对女性游客有优惠哦.会场就那样，只是因为一个国际论坛会址就出名了.坐船上了岛转了转，踩踩沙，感觉还是不错的.,0
可以感受下，和领导一起开会的感觉，岛上环境还挺好的，可以走走散散步，亚洲论坛酒店还可以。,0
便宜极啦东西便宜很好很好的很好很好便宜极啦东西便宜很好很好的很好很好,0
我去的时候人很少，参观起来很舒适。不错的体验。,0
会场特别高大上，玉带滩真的太美了，不虚此行:),0
景区不错，干净利落，值得期待，我们都要好好看看,0
国之重地，十分磅礴，值得观看，郑州人民发来贺词,0
这个会址门票也要收钱，而且还不便宜，确实不推荐,1
坐电瓶车到亚洲论坛，可进会场登主席台拍照，然后乘船到玉带滩，玉带滩砂子好粗，总体不错?,0
海南的新亮点，博鳌论坛的会址，淡季出行还是不错的，玉带滩景色很好。,0
风景如画、值得去玩一玩、还有很多好吃的海鲜哦！,0
来会场体验一下形式主义。说真的，一路上风景很美,0
值得一去。时间允许的情况下，玉带滩也去看看。,0
值得一去。观赏会址，游玩玉带滩，景色非常美。,0
风景很好，就在海边，可去玉带滩游玩、观海潮！,0
还是不错的。来海南比游一景。沿途风景也很美。,0
环境不错，今天过来天气也很好，票价也不算太贵,1
匆匆忙忙，感受领导风采，玉带滩拉客的太多了。,0
人太多！网上订票后现场依然排队取票，瞎折腾！,1
跟团去的。。。看看会议大厅，还有纪念品商店可以选购。。。顺路还可以坐船去玉带滩看看！,1
建议在网上或酒店买票，在会址门口现买票会很贵,1
虽然只是个开会的场所，但觉得还是值得一去的,1
亚洲论坛的永久会址值得一看，玉带滩海浪很大,0
会展中心意义非凡，玉带滩景色很美，环境不错,0
会址环境优美，岛上风景一般，四周都是泥汤。,0
感觉很好，在会议中心的元首席位拍照过了把瘾,0
博鳌亚洲论坛的会址，里面拍照留念需要收费。,1
带着父母去旅游，可惜那天开会，会场没进去！,1
感觉真心没什么景色就一个沙子岛还小的很不太喜欢不过里面有一个七毛九自助不错就是人多,0
由于住在会址大酒店，所以免费参观，大概由于年头久了，有旧的感觉！真不知现在还用吗?入住酒店时倒是看见不少国内单位到此开会！,1
看来真是费了功夫呢，修建的真心是很不错的，卫生和服务工作都是很扎实的，门票也算是可以的了，不到150远钱，还是挺划得来的。,0
选地不错，风景独特，影响深远，意义重要。,0
玉带滩沙粗，卖东西的多。海龟照相后来二元,1
整体安排比较合理，环境挺好的，服务到位。,0
不值这个价钱，而且免税店也是坑，只是海免,1
很不错，值得一游，还可以拍照，还可以坐船,0
景不错，也有纪念意义，但是70岁老人凭身份证免票差几个月都不行，一点都不人性化，别的景区都可以，为什么这个不行？这点差评,1
景色宜人，环境优美，不愧是亚洲论坛中心。,0
会场非常的大，非常的壮观，每年都要开大会,0
一定要闲天去，春节就是看人，景色还不错。,0
有块牌子写着亚洲论坛成立会址，留念拍照的人很多，从停车场步行去会址，有蛮长的一段路，路边有许多售卖纪念品的商铺与水果铺。,0
说实话，不太好玩。携程订票倒是很方便。,1
携程是不错的网站，比景点售票处优惠很多,0
方便，实惠，和售票处优惠套票一样的价格,0
